7 0.074609 0.149549 0.462765 1 1.000000
7 0.065467 0.183462 0.467313 2 1.000000
3 0.072752 0.099335 0.463688 1 1.000000
4 0.078519 0.172430 0.460821 2 1.000000
3 0.066068 0.039490 0.467014 1 1.000000
2 0.060526 0.202190 0.469774 2 1.000000
3 0.067190 0.029984 0.466455 1 1.000000
7 0.068091 0.037224 0.466007 2 1.000000
10 0.073852 477.589676 0.463141 2 1.000000
1 0.058967 13.000000 0.444550 1 1.000000
2 0.060227 0.212266 0.469923 2 1.000000
3 0.056096 0.039490 0.471981 1 1.000000
6 0.061873 0.000254 0.469103 2 1.000000
6 0.063945 0.000036 0.468071 1 1.000000
1 0.078375 23.000000 0.451028 1 1.000000
10 0.072225 476.363815 0.463950 2 1.000000
1 0.062045 18.000000 0.455585 1 1.000000
6 0.073443 0.001231 0.463344 2 1.000000
10 0.051732 5.442125 0.474157 2 1.000000
4 0.077904 0.356740 0.461127 2 1.000000
2 0.074814 0.318170 0.462663 1 1.000000
4 0.061182 0.385597 0.469447 2 1.000000
5 0.069461 4.296242 0.465325 1 1.000000
10 0.066840 38.520704 0.466630 1 1.000000
5 0.066281 0.013808 0.466908 2 1.000000
11 0.066698 -0.000760 0.466700 1 1.000000
11 0.060555 -0.011054 0.469760 2 1.000000
4 0.059913 0.385597 0.470079 2 1.000000
10 0.061677 5.442125 0.469201 2 1.000000
3 0.067373 0.025434 0.466364 1 1.000000
2 0.062390 0.195473 0.468845 2 1.000000
3 0.060957 0.029984 0.469559 1 1.000000
8 0.065674 0.093068 0.467210 2 1.000000
5 0.066371 0.051058 0.466863 1 1.000000
8 0.058422 0.148569 0.470822 2 1.000000
3 0.054763 0.036898 0.472646 1 1.000000
2 0.053080 0.211772 0.473485 2 1.000000
4 0.052718 0.137166 0.473666 1 1.000000
2 0.048977 0.195473 0.475531 2 1.000000
3 0.057083 0.030201 0.471489 1 1.000000
5 0.057364 0.030942 0.471350 2 1.000000
11 0.059181 -0.000760 0.470444 1 1.000000
11 0.055301 -0.011054 0.472377 2 1.000000
7 0.057601 0.183462 0.471231 2 1.000000
7 0.063382 0.149549 0.468351 1 1.000000
7 0.055582 0.176830 0.472237 2 1.000000
1 0.064986 14.000000 0.458277 1 1.000000
10 0.080854 167.055000 0.459661 2 1.000000
10 0.044262 5.442125 0.477884 2 1.000000
1 0.067828 5.000000 0.446888 1 1.000000
8 0.060342 0.054658 0.469865 2 1.000000
9 0.062686 0.019492 0.468698 2 1.000000
5 0.052166 0.293442 0.473940 1 1.000000
10 0.052385 374.933624 0.473832 2 1.000000
1 0.056164 18.000000 0.457134 1 1.000000
2 0.055802 0.250818 0.472128 2 1.000000
3 0.055381 0.102376 0.472338 1 1.000000
4 0.058383 0.337927 0.470841 2 1.000000
5 0.057246 1.343723 0.471408 1 1.000000
9 0.058820 0.000700 0.470624 1 1.000000
10 0.060965 5.442125 0.469555 2 1.000000
10 0.060786 477.589676 0.469644 2 1.000000
10 0.049262 81.015388 0.475389 1 1.000000
1 0.055826 23.000000 0.460050 1 1.000000
3 0.049274 0.042190 0.475383 2 1.000000
5 0.046962 0.051058 0.476536 1 1.000000
10 0.056475 93.113190 0.471792 2 1.000000
10 0.047335 59.901268 0.476350 1 1.000000
5 0.054429 0.001858 0.472812 2 1.000000
4 0.059848 0.385597 0.470112 2 1.000000
11 0.055440 -0.234959 0.472308 2 1.000000
7 0.054880 0.318008 0.472588 2 1.000000
2 0.055558 0.305423 0.472250 1 1.000000
2 0.045533 0.250818 0.477249 2 1.000000
3 0.053729 0.046716 0.473161 1 1.000000
8 0.046768 0.163660 0.476633 2 1.000000
5 0.045095 0.091452 0.477468 1 1.000000
5 0.043389 0.030942 0.478319 2 1.000000
1 0.056573 5.000000 0.450622 1 1.000000
10 0.051733 8.087969 0.474156 2 1.000000
4 0.057034 0.355514 0.471514 2 1.000000
7 0.050702 0.149737 0.474671 1 1.000000
7 0.051579 0.164226 0.474233 2 1.000000
11 0.054015 -0.127667 0.473019 2 1.000000
11 0.055294 -0.000760 0.472381 1 1.000000
7 0.046666 0.046005 0.476684 2 1.000000
2 0.054070 0.144503 0.472992 1 1.000000
5 0.057065 0.001858 0.471499 2 1.000000
9 0.053637 0.027880 0.473207 2 1.000000
3 0.048913 0.103551 0.475563 1 1.000000
10 0.049991 490.424744 0.475025 2 1.000000
1 0.043089 13.000000 0.456382 1 1.000000
2 0.042334 0.227450 0.478846 2 1.000000
3 0.044981 0.040077 0.477525 1 1.000000
6 0.050141 0.000104 0.474951 2 1.000000
6 0.043918 0.000036 0.478055 1 1.000000
8 0.052944 0.093068 0.473552 2 1.000000
3 0.056386 0.027549 0.471837 1 1.000000
8 0.051541 0.093068 0.474253 2 1.000000
2 0.047484 0.179736 0.476276 1 1.000000
2 0.049856 0.195473 0.475093 2 1.000000
3 0.048786 0.034982 0.475627 1 1.000000
2 0.046277 0.202860 0.476878 2 1.000000
3 0.043796 0.030201 0.478116 1 1.000000
8 0.051287 0.054658 0.474379 2 1.000000
9 0.050461 0.000700 0.474791 1 1.000000
10 0.051923 8.087969 0.474062 2 1.000000
7 0.053171 0.183462 0.473439 2 1.000000
7 0.050569 0.152234 0.474737 1 1.000000
7 0.046640 0.164226 0.476697 2 1.000000
10 0.048038 5.442125 0.475999 2 1.000000
1 0.050736 5.000000 0.452357 1 1.000000
5 0.048812 0.021585 0.475613 2 1.000000
4 0.044827 0.075462 0.477602 1 1.000000
7 0.047897 0.046005 0.476070 2 1.000000
7 0.048852 0.057109 0.475594 1 1.000000
7 0.040922 0.046005 0.479551 2 1.000000
9 0.044786 0.000700 0.477622 1 1.000000
10 0.049125 8.087969 0.475457 2 1.000000
4 0.048887 0.332207 0.475576 2 1.000000
8 0.043906 0.193331 0.478061 1 1.000000
3 0.048921 0.042190 0.475559 2 1.000000
3 0.044464 0.046716 0.477783 1 1.000000
4 0.044077 0.189208 0.477976 2 1.000000
3 0.048818 0.102376 0.475610 1 1.000000
8 0.042930 0.520928 0.478548 2 1.000000
1 0.046549 23.000000 0.462914 1 1.000000
10 0.049324 364.099899 0.475358 2 1.000000
1 0.036859 8.000000 0.460454 1 1.000000
